# Date:     2019-03-06 15:23:46
# Database: cvs
# Target:   lmc_cepheids
# Query:    I>=8 and I<=30 
# Objects:  3344
# Columns:
# ID	Field	StarID	I	V	P_1	dP_1	A_1
 0396	 130.8	67	15.006	15.767	4.2989515	0.0000076	0.524
 0397	 135.3	35447	15.234	15.991	1.4772463	0.0000022	0.207
 0398	 135.3	35450	15.072	15.809	4.1345984	0.0000067	0.503
 0399	 135.3	14643	14.868	15.522	2.8234397	0.0000107	0.225
 0400	 134.1	10206	15.652	16.345	2.5309655	0.0000022	0.552
 0401	 134.1	32537	14.867	15.698	5.3207313	0.0000193	0.345
 0402	 132.3	49	14.756	15.446	2.9712403	0.0000214	0.160
 0403	 134.2	10733	15.707	16.408	1.7104340	0.0000036	0.205
 0404	 135.2	13945	15.095	15.798	3.7839327	0.0000085	0.630
 0405	 131.3	44	15.402	16.061	2.1431500	0.0000064	0.184
 0406	 131.4	52	15.272	16.014	3.5083829	0.0000087	0.270
 0407	 134.1	32569	15.599	16.404	3.0256947	0.0000042	0.360
 0408	 135.2	34844	15.473	16.097	2.6294850	0.0000032	0.658
 0409	 134.3	9200	15.170	15.920	2.5762477	0.0000094	0.258
 0410	 128.5	25963	15.793	16.512	1.7031857	0.0000042	0.215
 0411	 134.4	29058	15.807	16.587	2.6307813	0.0000024	0.557
 0412	 132.4	311	16.552	17.255	0.9988499	0.0000020	0.232
 0413	 128.8	93	16.673	17.243	0.7629374	0.0000015	0.297
 0414	 131.4	151	16.004	16.683	1.7772899	0.0000025	0.283
 0415	 134.4	9515	15.521	16.155	1.9544398	0.0000132	0.219
 0416	 133.4	21242	16.440	17.118	1.0138183	0.0000023	0.232
 0417	 133.3	129	15.084	15.650	2.1589087	0.0000061	0.229
 0418	 134.2	10716	14.830	-99.99	3.1272522	0.0000781	0.221
 0419	 133.2	26330	15.200	15.740	2.1239567	0.0000122	0.229
 0420	 133.2	26332	15.428	16.049	1.8281916	0.0000032	0.276
 0421	 128.6	27	15.297	15.986	2.2153256	0.0000081	0.197
 0422	 130.6	13806	15.208	15.991	4.0502941	0.0000181	0.392
 0423	 132.3	61	15.104	15.851	3.6055861	0.0000057	0.510
 0424	 135.1	30383	15.467	16.277	2.3412092	0.0000049	0.268
 0425	 134.2	40496	15.524	16.341	3.2717114	0.0000052	0.499
 0426	 133.1	25244	15.775	16.486	1.6380034	0.0000061	0.129
 0427	 134.3	35622	14.620	15.415	4.1119838	0.0000181	0.259
 0428	 134.2	16587	15.992	16.644	1.9628313	0.0000018	0.578
 0429	 129.6	90	15.436	16.114	2.8664374	0.0000039	0.596
 0430	 135.4	35630	15.637	16.469	2.8878730	0.0000052	0.398
 0431	 131.4	78	14.962	15.583	2.4016911	0.0000072	0.229
 0432	 135.2	34822	14.913	15.590	3.8842199	0.0000238	0.225
 0433	 133.4	21192	15.705	16.487	2.4446075	0.0000023	0.447
 0435	 129.5	571	16.600	17.216	0.8212007	0.0000016	0.222
 0436	 134.1	15988	15.726	16.504	2.6509754	0.0000035	0.477
 0437	 131.2	70	14.924	15.670	4.5160275	0.0000092	0.461
 0438	 132.4	185	15.429	16.148	2.9476566	0.0000029	0.494
 0439	 129.5	109	15.399	16.118	3.2134339	0.0000038	0.530
 0440	 128.8	4666	15.253	15.999	3.5682968	0.0000052	0.490
 0441	 128.7	5229	15.957	16.705	2.2623474	0.0000029	0.378
 0442	 127.8	26807	14.906	15.652	4.3273262	0.0000056	0.594
 0443	 127.7	30546	15.435	16.061	2.7308597	0.0000022	0.616
 0444	 134.3	14724	14.557	15.265	3.8850590	0.0000242	0.219
 0445	 134.2	40543	15.437	16.240	3.3829234	0.0000061	0.350
 0446	 134.3	14713	14.507	15.169	3.5441126	0.0000175	0.147
 0447	 134.1	38954	15.735	16.475	2.5641798	0.0000041	0.448
 0448	 127.7	30592	15.762	16.456	1.6741868	0.0000055	0.153
 0449	 127.8	8	14.583	15.289	3.6175636	0.0000451	0.069
 0450	 132.1	14783	14.756	15.573	5.4059884	0.0000301	0.246
 0451	 131.2	189	15.594	16.174	2.3644840	0.0000033	0.668
 0452	 134.3	35664	15.857	16.510	1.3805112	0.0000047	0.305
 0453	 127.8	26820	14.965	15.651	2.7002535	0.0000137	0.194
 0454	 134.2	40552	15.609	16.348	1.8788661	0.0000038	0.202
 0455	 129.6	18551	15.204	16.038	2.7149238	0.0000194	0.245
 0456	 133.2	28014	18.322	18.959	0.2813877	0.0000008	0.132
 0457	 128.5	5808	15.408	16.144	3.0597940	0.0000059	0.464
 0458	 129.6	18555	15.506	16.427	3.8439805	0.0000186	0.477
 0459	 133.1	25173	15.150	15.970	3.7522389	0.0000090	0.405
 0460	 132.2	15280	15.387	16.139	3.1534353	0.0000045	0.417
 0462	 126.6	32056	14.334	15.245	7.0588712	0.0000384	0.231
 0463	 131.1	96	15.336	16.076	3.3405929	0.0000136	0.176
 0464	 128.7	27828	16.620	17.111	0.7086311	0.0000012	0.259
 0465	 128.5	5814	15.223	16.016	3.7262704	0.0000056	0.458
 0466	 126.8	60	15.729	16.600	2.9999738	0.0000103	0.398
 0467	 132.3	14198	12.711	13.666	22.7176074	0.0002116	0.691
 0468	 126.7	33843	15.256	15.966	2.1679973	0.0000037	0.261
 0469	 126.7	33845	15.173	15.853	2.3562402	0.0000076	0.226
 0470	 133.1	25184	15.399	16.089	1.9339136	0.0000063	0.198
 0471	 130.5	15093	14.963	15.539	2.1713370	0.0000110	0.129
 0472	 128.7	27672	14.699	15.370	3.2837413	0.0000153	0.192
 0473	 126.8	32704	15.588	16.324	2.6335155	0.0000047	0.457
 0474	 127.7	37930	16.535	17.338	0.8159034	0.0000026	0.148
 0475	 133.4	21229	15.462	16.164	2.9503722	0.0000037	0.469
 0476	 133.2	26572	16.479	17.132	0.8317620	0.0000019	0.245
 0477	 127.6	38318	15.456	16.142	1.9591435	0.0000074	0.192
 0478	 128.5	38665	15.464	16.155	2.7641614	0.0000039	0.610
 0479	 131.4	15815	14.954	15.627	3.9145297	0.0000135	0.436
 0480	 127.7	8525	15.755	16.868	4.0350009	0.0000120	0.391
 0481	 126.6	97	16.228	16.921	1.5708090	0.0000015	0.397
 0482	 127.6	7280	14.642	15.676	7.4659220	0.0000245	0.415
 0483	 131.1	17653	17.322	18.007	0.5439673	0.0000010	0.184
 0484	 128.5	12072	14.897	15.660	4.4161760	0.0000092	0.562
 0485	 125.6	95	16.708	17.233	0.6908126	0.0000005	0.311
 0486	 126.6	38987	15.423	16.168	3.0693572	0.0000052	0.343
 0487	 127.8	34132	15.479	16.207	3.1093417	0.0000056	0.468
 0488	 126.7	7800	15.574	16.559	3.6470072	0.0000060	0.452
 0489	 126.5	7511	16.223	16.863	1.1834653	0.0000020	0.213
 0490	 131.3	16569	16.188	16.863	1.7809129	0.0000026	0.321
 0491	 128.8	29751	14.465	15.331	3.9794256	0.0000097	0.326
 0492	 129.8	13312	14.617	15.296	5.2393607	0.0000091	0.570
 0493	 125.8	22541	16.749	17.311	0.7088379	0.0000008	0.345
 0494	 127.5	7928	16.021	16.946	2.7269710	0.0000030	0.573
 0495	 129.6	18591	15.519	16.231	2.0744903	0.0000108	0.145
 0496	 126.5	37504	15.423	16.171	3.1676835	0.0000035	0.531
 0497	 125.7	22645	15.001	15.631	2.4346200	0.0000137	0.089
 0498	 126.7	40998	15.184	15.976	3.6299527	0.0000121	0.234
 0499	 127.5	42740	14.093	14.890	8.8309672	0.0000437	0.495
 0500	 125.5	4	13.490	14.255	13.9781139	0.0000821	0.668
 0501	 128.7	11093	12.863	13.522	23.3071059	0.0003205	0.806
 0502	 125.8	26	14.906	15.781	5.2706769	0.0000175	0.333
 0503	 129.5	19917	17.334	17.857	0.4864420	0.0000005	0.309
 0504	 126.8	39800	13.808	14.847	14.3918873	0.0000808	0.531
 0505	 129.7	15452	15.021	15.768	4.1703889	0.0000080	0.480
 0506	 131.2	16023	14.167	14.860	4.4546142	0.0000296	0.173
 0507	 131.2	16472	16.863	17.446	0.9850261	0.0000041	0.049
 0508	 125.8	22502	15.529	16.325	3.0246714	0.0000100	0.307
 0509	 127.8	41587	16.839	17.452	0.7133842	0.0000011	0.247
 0511	 124.5	14	15.451	16.227	2.1352046	0.0000075	0.144
 0513	 125.8	22511	15.461	16.123	2.7779700	0.0000077	0.493
 0514	 127.6	14710	15.473	16.269	3.5036539	0.0000079	0.351
 0515	 127.5	50669	15.475	16.080	1.9442933	0.0000066	0.247
 0516	 125.7	5803	16.791	17.291	0.5937646	0.0000009	0.260
 0517	 129.8	13324	14.582	15.135	5.2642526	0.0000942	0.076
 0518	 127.7	16142	15.688	16.558	3.2485715	0.0000052	0.425
 0519	 127.6	45838	16.498	17.233	1.6798503	0.0000016	0.512
 0520	 130.2	5	14.032	14.794	8.3736251	0.0000400	0.494
 0521	 125.5	5077	16.505	17.141	1.3973221	0.0000012	0.437
 0522	 125.6	26515	15.331	16.056	3.1440555	0.0000042	0.456
 0523	 130.4	74	15.839	16.442	1.5205416	0.0000038	0.255
 0524	 129.2	48	15.439	16.140	3.1226757	0.0000159	0.371
 0525	 127.5	50829	16.748	17.399	0.7790798	0.0000014	0.192
 0526	 127.6	14718	15.501	16.137	2.8103804	0.0000045	0.324
 0527	 127.5	50653	14.512	15.234	3.4924846	0.0000303	0.116
 0529	 127.5	16828	15.808	16.645	2.8559966	0.0000082	0.264
 0530	 126.7	16468	15.664	16.366	2.3912232	0.0000033	0.633
 0531	 124.5	17068	16.723	17.301	0.7899913	0.0000013	0.190
 0532	 128.5	18895	16.074	16.739	1.7876085	0.0000106	0.240
 0533	 126.5	15387	16.691	17.351	0.8649311	0.0000015	0.186
 0534	 123.5	31	15.444	15.995	1.7724817	0.0000039	0.261
 0535	 128.8	14857	12.639	13.570	17.2755521	0.0001492	0.583
 0536	 130.3	85	15.457	16.156	3.0115360	0.0000113	0.189
 0537	 127.8	14019	15.711	16.550	3.0479871	0.0000045	0.496
 0538	 123.8	5	13.109	14.008	18.4873673	0.0005434	0.276
 0539	 126.8	48130	15.328	16.065	3.4549571	0.0000052	0.466
 0540	 127.8	13964	15.072	15.869	3.7501068	0.0000058	0.419
 0541	 125.6	26517	15.330	16.067	3.2452016	0.0000048	0.445
 0542	 130.3	17	14.655	15.346	5.2297043	0.0000120	0.494
 0543	 126.7	48745	15.366	16.098	3.1634850	0.0000058	0.394
 0544	 127.8	13965	15.408	16.205	3.3731459	0.0000094	0.291
 0545	 128.8	35136	13.281	14.243	15.8313392	0.0001228	0.528
 0546	 124.5	4122	13.278	14.034	15.2150750	0.0003473	0.635
 0547	 129.4	63	15.108	15.680	2.0477872	0.0000040	0.245
 0548	 125.7	27930	15.625	16.304	1.6487554	0.0000029	0.238
 0549	 130.1	8	14.561	15.225	3.5330949	0.0000338	0.201
 0550	 127.8	20339	15.189	15.864	3.2350922	0.0000226	0.220
 0551	 127.5	25587	15.001	15.600	2.5046158	0.0000065	0.213
 0552	 126.8	48281	16.795	17.407	0.7425470	0.0000010	0.256
 0553	 127.7	52334	14.942	15.736	4.6923483	0.0000095	0.542
 0554	 125.8	5660	15.571	16.358	3.0307368	0.0000051	0.402
 0555	 125.6	5174	15.128	15.704	2.0152297	0.0000090	0.115
 0556	 127.5	25568	14.478	15.366	6.5776492	0.0000277	0.315
 0557	 126.5	44609	15.588	16.292	3.6476948	0.0000144	0.255
 0558	 130.3	441	16.822	17.381	0.7343653	0.0000020	0.244
 0559	 128.4	31132	15.495	16.094	1.8010327	0.0000215	0.073
 0560	 129.4	76	14.897	15.513	2.6666579	0.0000130	0.106
 0561	 124.8	4665	13.550	14.256	11.6706528	0.0000749	0.539
 0562	 124.6	22246	16.111	16.756	1.8070008	0.0000078	0.136
 0563	 124.8	4705	15.310	15.845	2.1647647	0.0000099	0.193
 0564	 129.4	89	15.226	15.980	3.5559869	0.0000062	0.362
 0565	 129.3	62	15.424	15.961	2.5500840	0.0000026	0.526
 0566	 130.2	47	15.464	16.124	2.8040936	0.0000213	0.278
 0567	 124.5	4247	16.702	17.260	0.7813305	0.0000021	0.102
 0568	 129.4	91	15.256	15.859	3.0758801	0.0000032	0.613
 0569	 128.1	24030	14.935	15.546	2.5341222	0.0000064	0.206
 0570	 127.6	53412	14.841	15.553	3.0744188	0.0000130	0.224
 0571	 127.6	23045	14.858	15.702	3.0799167	0.0000121	0.235
 0572	 126.6	54462	15.463	16.105	2.6747528	0.0000042	0.597
 0573	 128.2	26497	15.329	15.977	2.0509127	0.0000068	0.223
 0574	 123.7	66	15.382	16.007	1.8982452	0.0000052	0.232
 0575	 125.7	11376	15.402	16.150	3.0313450	0.0000048	0.461
 0576	 127.8	48032	14.664	15.366	5.0723742	0.0000090	0.510
 0577	 127.8	48084	16.289	17.033	1.2604830	0.0000026	0.207
 0578	 127.7	23365	15.329	16.030	2.0791793	0.0000042	0.271
 0579	 129.2	1261	18.122	18.630	0.3053952	0.0000004	0.248
 0580	 126.8	56608	15.121	15.839	3.7750824	0.0000078	0.296
 0581	 127.5	58949	15.417	16.045	1.9475488	0.0000073	0.225
 0582	 125.7	11379	15.346	16.161	3.4508357	0.0000102	0.235
 0583	 127.7	23370	15.371	16.094	2.1472942	0.0000116	0.183
 0584	 125.6	10638	13.787	14.671	5.7253422	0.0000190	0.316
 0585	 125.7	11381	15.439	16.061	2.3578449	0.0000120	0.256
 0586	 129.2	471	17.079	17.641	0.5957479	0.0000008	0.233
 0587	 128.1	29	15.117	15.689	2.1952583	0.0000044	0.248
 0588	 125.7	11385	15.235	15.927	3.2000526	0.0000055	0.467
 0589	 124.6	8898	14.984	15.746	4.5931192	0.0000192	0.233
 0591	 124.8	10467	15.205	15.857	3.2694733	0.0000041	0.515
 0592	 125.7	33212	14.912	15.633	4.1529014	0.0000076	0.477
 0593	 125.8	32759	16.127	16.839	2.0690647	0.0000023	0.494
 0594	 127.1	4	14.364	15.182	6.7331412	0.0000458	0.182
 0595	 127.3	27	15.295	16.146	3.8810478	0.0000473	0.098
 0596	 125.7	33216	15.435	16.152	3.0528258	0.0000053	0.464
 0597	 127.2	26	15.446	16.210	2.9448328	0.0000051	0.379
 0598	 123.7	15595	16.568	17.215	0.8973315	0.0000026	0.162
 0599	 129.4	33	14.606	15.350	5.4310086	0.0000271	0.541
 0600	 126.5	51376	15.582	16.419	3.2137959	0.0000097	0.281
 0601	 124.8	10473	15.357	15.967	2.7924143	0.0000030	0.497
 0602	 125.7	38752	15.823	16.505	1.6295912	0.0000049	0.212
 0603	 127.3	42780	15.546	16.088	1.2000023	0.0000113	0.044
 0604	 129.3	90	14.941	15.529	2.8141612	0.0000249	0.247
 0605	 125.6	16510	15.432	16.214	3.4164404	0.0000048	0.493
 0606	 130.3	16427	15.496	16.167	2.7690128	0.0000024	0.533
 0607	 124.5	8406	15.323	15.987	3.0758369	0.0000042	0.494
 0608	 123.5	14080	17.040	17.586	0.5702782	0.0000009	0.187
 0609	 124.5	8432	16.309	16.922	0.9831418	0.0000017	0.169
 0610	 127.4	42650	15.499	16.201	2.8880981	0.0000020	0.411
 0611	 125.6	37787	15.255	15.897	3.1402879	0.0000035	0.550
 0612	 127.3	212	16.568	17.240	0.8791707	0.0000008	0.167
 0613	 127.1	28	15.176	15.997	4.3495911	0.0000027	0.540
 0614	 127.3	42755	14.538	15.191	3.6002819	0.0000080	0.219
 0615	 124.8	10479	14.817	15.594	5.0996687	0.0001279	0.041
 0616	 127.4	42655	15.515	16.243	2.1365659	0.0000043	0.165
 0617	 124.5	25345	15.385	16.019	2.0208831	0.0000070	0.196
 0618	 123.5	13915	15.124	15.638	2.0959566	0.0000065	0.262
 0620	 125.5	37204	15.355	15.977	1.9913006	0.0000060	0.203
 0621	 124.6	26546	15.584	16.281	2.6409219	0.0000036	0.418
 0622	 124.6	26547	15.470	16.014	1.6430799	0.0000029	0.272
 0623	 123.8	15828	15.614	16.233	2.4774706	0.0000158	0.233
 0624	 127.1	31004	15.508	15.767	1.0672432	0.0000069	0.026
 0625	 126.1	16	15.138	15.868	3.7503262	0.0000025	0.492
 0626	 129.2	19095	15.924	16.609	2.1896920	0.0000035	0.365
 0627	 125.5	37208	15.517	16.086	2.3352899	0.0000019	0.687
 0628	 126.1	39695	15.321	16.030	3.5104483	0.0000079	0.173
 0629	 129.3	22030	16.595	17.197	0.8411554	0.0000019	0.189
 0630	 127.2	38537	16.256	16.783	0.9904041	0.0000008	0.317
 0631	 126.2	37	15.294	16.032	3.5876482	0.0000036	0.325
 0632	 126.2	38	15.254	16.010	3.7192701	0.0000129	0.089
 0633	 127.2	46536	14.787	15.615	5.3300057	0.0000168	0.190
 0634	 128.1	5516	15.088	15.667	2.2098044	0.0000066	0.247
 0635	 124.5	29352	15.741	16.387	1.5496554	0.0000071	0.094
 0636	 127.4	51548	15.574	16.156	1.5547979	0.0000073	0.032
 0637	 124.7	13631	15.599	16.274	2.6068570	0.0000039	0.355
 0638	 123.7	15556	15.319	15.955	2.8932463	0.0000023	0.623
 0639	 124.8	15387	15.171	15.829	3.5243402	0.0000097	0.465
 0640	 127.4	10336	18.142	18.734	0.2958453	0.0000003	0.148
 0641	 130.3	16564	16.654	17.234	0.7681005	0.0000014	0.182
 0642	 126.1	96	16.367	16.908	0.9916715	0.0000008	0.206
 0643	 124.8	33402	16.864	17.440	0.6835031	0.0000013	0.232
 0644	 126.2	39346	15.718	16.432	2.4740599	0.0000013	0.475
 0645	 129.3	21734	15.391	16.095	3.1850585	0.0000041	0.478
 0646	 127.4	51561	15.678	16.644	3.4292095	0.0000026	0.423
 0647	 127.4	9802	14.708	15.480	5.0265909	0.0000033	0.553
 0648	 127.1	7455	13.696	14.655	13.6261985	0.0000316	0.473
 0649	 126.1	39715	15.283	15.876	1.9828111	0.0000018	0.252
 0650	 125.4	21	15.374	16.032	2.0364296	0.0000064	0.171
 0651	 127.4	10070	16.977	17.525	0.6427922	0.0000006	0.222
 0652	 128.4	46002	15.437	16.119	2.6937411	0.0000026	0.544
 0653	 127.2	46612	16.070	16.759	1.9041588	0.0000038	0.138
 0655	 126.4	7916	13.939	14.898	12.9876995	0.0000725	0.517
 0656	 129.3	21750	15.121	15.738	2.2936631	0.0000076	0.236
 0657	 129.1	16081	15.600	16.307	2.7990775	0.0000059	0.369
 0658	 129.4	24549	14.439	15.071	5.4154583	0.0000094	0.550
 0659	 129.4	24765	15.685	16.204	1.6805915	0.0000033	0.242
 0660	 128.4	45981	14.459	15.267	6.9547500	0.0000252	0.363
 0661	 125.4	21534	15.610	16.171	1.5259262	0.0000032	0.247
 0662	 127.1	38731	15.525	16.268	2.9583832	0.0000017	0.431
 0663	 129.1	15988	15.078	15.809	3.9385262	0.0000081	0.456
 0664	 123.8	16216	16.713	17.357	0.7012236	0.0000012	0.203
 0665	 129.2	19421	16.516	16.583	0.7648050	0.0000035	0.066
 0666	 127.2	8348	15.385	16.000	1.8874700	0.0000018	0.255
 0667	 127.4	9932	16.049	16.767	1.3389560	0.0000021	0.163
 0668	 124.1	18529	17.076	17.514	0.4955307	0.0000009	0.269
 0669	 130.4	19479	14.223	15.016	7.8869572	0.0000292	0.449
 0670	 125.1	23762	16.022	16.591	1.1862258	0.0000063	0.251
 0671	 126.4	7922	14.420	15.014	5.0510637	0.0000089	0.469
 0672	 130.4	19549	14.982	15.650	3.6962257	0.0000034	0.712
 0673	 129.1	15994	15.366	16.133	3.2186333	0.0000074	0.375
 0674	 129.3	21679	14.654	15.362	4.9530169	0.0000066	0.604
 0675	 124.2	19450	15.631	16.260	1.6323160	0.0000089	0.182
 0676	 125.4	21539	14.958	15.593	2.5446187	0.0000120	0.166
 0677	 126.2	47788	15.300	15.864	1.8816606	0.0000045	0.089
 0678	 125.1	23862	16.907	17.499	0.7269186	0.0000010	0.215
 0679	 123.8	15873	15.148	15.752	2.2394187	0.0000107	0.219
 0680	 126.1	49354	18.242	18.837	0.2856033	0.0000008	0.052
 0681	 127.2	56299	15.247	16.038	3.8118711	0.0000048	0.272
 0682	 124.3	34	15.068	15.740	4.4261017	0.0000409	0.472
 0683	 128.1	11808	13.427	14.332	14.6769364	0.0000969	0.559
 0684	 126.4	39875	16.592	17.194	0.8423073	0.0000012	0.200
 0685	 124.2	20	15.177	15.736	3.1819796	0.0000042	0.456
 0686	 125.4	27631	15.982	16.626	2.0722102	0.0000017	0.500
 0687	 127.2	18032	15.280	15.995	3.3621968	0.0000027	0.426
 0688	 129.1	16007	15.220	15.839	3.0832131	0.0000039	0.476
 0689	 129.3	21697	14.015	14.897	10.4850323	0.0000704	0.277
 0690	 123.1	5	14.268	15.101	7.3854660	0.0000731	0.151
 0691	 123.1	270	17.057	17.602	0.5283468	0.0000016	0.106
 0692	 128.3	43749	16.220	16.818	1.1690099	0.0000019	0.284
 0693	 127.4	60786	15.426	16.292	3.7883780	0.0000043	0.407
 0694	 126.2	47857	16.149	16.687	1.1009552	0.0000008	0.342
 0695	 123.2	49	15.104	15.709	2.3248919	0.0000117	0.209
 0696	 124.3	49	15.431	16.100	2.0130008	0.0000205	0.189
 0697	 126.2	9750	15.005	15.786	4.5803588	0.0000069	0.329
 0698	 127.1	15285	16.585	17.261	0.9291367	0.0000010	0.172
 0699	 126.2	47803	15.247	15.913	2.2663488	0.0000056	0.190
 0700	 129.1	16014	14.910	15.799	4.9105116	0.0000169	0.350
 0701	 125.2	29882	15.782	16.393	2.1752035	0.0000045	0.693
 0702	 126.2	56488	15.063	15.918	4.9442799	0.0000056	0.461
 0703	 124.2	19473	16.325	16.869	0.9605529	0.0000029	0.318
 0704	 126.1	58299	16.064	16.626	1.1101982	0.0000006	0.302
 0705	 127.3	20390	16.728	17.375	0.8057864	0.0000007	0.203
 0706	 123.4	53	15.475	16.016	1.6525661	0.0000032	0.224
 0707	 121.8	15	15.360	16.004	2.9226508	0.0000027	0.539
 0708	 127.2	18016	13.695	14.480	10.4133257	0.0000184	0.542
 0709	 127.3	20151	15.426	16.203	3.1484565	0.0000032	0.273
 0710	 121.5	57	15.975	16.650	1.4284038	0.0000041	0.146
 0711	 125.3	5219	15.456	16.140	3.1020944	0.0000618	0.366
 0712	 126.1	23248	12.742	13.621	20.7042681	0.0004586	0.497
 0713	 121.7	24249	15.038	15.832	4.2669492	0.0000122	0.359
 0714	 126.4	16362	15.872	16.552	1.5646954	0.0000038	0.209
 0715	 127.4	20499	15.778	16.658	2.8843781	0.0000023	0.427
 0716	 126.1	18765	13.910	14.867	12.1885223	0.0000267	0.482
 0717	 126.2	56541	15.915	16.636	2.2629302	0.0000011	0.447
 0718	 125.1	29651	15.394	16.076	3.3030081	0.0000051	0.493
 0719	 128.1	41662	15.046	15.690	2.5166812	0.0000122	0.197
 0720	 124.2	24481	15.416	16.123	3.0718095	0.0000070	0.343
 0721	 127.4	20517	15.954	16.917	2.9265840	0.0000030	0.313
 0722	 123.3	61	15.000	15.752	4.3047255	0.0000120	0.414
 0723	 126.4	16328	15.234	16.001	3.8869678	0.0000073	0.388
 0724	 126.1	58334	15.850	16.458	1.3212488	0.0000019	0.186
 0725	 124.2	24484	14.838	15.414	2.5561917	0.0000067	0.205
 0726	 121.7	20	15.347	16.003	2.0647791	0.0000062	0.166
 0727	 128.4	53931	13.251	14.114	14.4891397	0.0000273	0.630
 0728	 121.6	27907	15.297	15.973	3.0836691	0.0000033	0.525
 0729	 126.2	19126	15.287	16.031	3.2652636	0.0000021	0.446
 0730	 121.7	21	15.507	16.196	2.8025620	0.0000049	0.476
 0731	 124.3	4722	15.242	15.950	3.4052685	0.0000057	0.452
 0732	 127.1	55309	14.171	14.947	4.9933130	0.0000244	0.217
 0733	 127.3	32047	16.077	16.734	1.2656538	0.0000015	0.152
 0734	 121.7	24260	15.196	15.756	2.0135643	0.0000045	0.235
 0735	 126.4	16384	15.878	16.429	1.2253204	0.0000019	0.306
 0736	 124.2	24489	15.249	15.989	3.5403461	0.0000076	0.399
 0737	 125.4	11529	17.939	18.453	0.3401880	0.0000006	0.189
 0738	 125.2	36312	15.673	16.427	2.7672733	0.0000038	0.375
 0739	 125.3	35258	15.442	16.122	2.8256217	0.0000042	0.447
 0740	 126.2	19132	15.039	15.671	2.4682895	0.0000055	0.109
 0741	 127.3	31971	13.570	14.337	10.7925650	0.0000233	0.505
 0742	 122.6	207	16.033	16.685	1.8075788	0.0000127	0.247
 0743	 124.4	4915	18.066	18.623	0.2948513	0.0000010	0.077
 0744	 126.1	58355	15.592	16.291	2.6876276	0.0000017	0.417
 0745	 121.6	38	14.871	15.638	4.6878574	0.0000106	0.469
 0746	 123.3	69	15.381	16.061	2.0854012	0.0000078	0.165
 0747	 125.3	12053	14.828	15.443	2.7295974	0.0000101	0.232
 0748	 127.3	32652	18.178	18.838	0.3324206	0.0000008	0.281
 0749	 124.3	4699	13.659	14.535	12.1952915	0.0000848	0.388
 0750	 123.1	86	15.083	15.727	3.4200716	0.0000029	0.542
 0752	 127.3	32003	15.451	16.169	3.0805803	0.0000020	0.407
 0753	 121.7	24	15.582	16.245	2.4590757	0.0000029	0.518
 0754	 125.3	12054	15.363	16.103	3.3314476	0.0000106	0.312
 0755	 125.1	12084	15.639	16.372	2.7055352	0.0000029	0.457
 0756	 122.7	80	15.326	15.978	2.0878150	0.0000074	0.220
 0757	 127.1	55313	14.237	15.179	8.4021455	0.0000247	0.329
 0758	 123.3	73	15.170	15.707	1.9691602	0.0000054	0.224
 0759	 127.2	66430	14.877	15.684	4.9932456	0.0000072	0.330
 0760	 127.2	28245	16.094	16.651	0.8795190	0.0000080	0.016
 0761	 126.2	28862	15.456	16.055	2.5747764	0.0000011	0.679
 0762	 123.3	77	14.961	15.632	3.8328149	0.0000051	0.508
 0763	 124.1	28290	15.516	16.196	2.2187432	0.0000057	0.209
 0764	 126.1	67553	15.176	15.845	2.3156399	0.0000043	0.203
 0765	 124.3	9924	15.716	16.418	2.4888918	0.0000049	0.298
 0766	 120.8	580	17.880	18.600	0.3588713	0.0000013	0.099
 0767	 124.4	26683	15.627	16.270	2.3966455	0.0000018	0.528
 0768	 125.1	35488	15.234	15.896	2.9660937	0.0000030	0.497
 0769	 123.3	189	16.019	16.572	1.2612909	0.0000028	0.253
 0770	 126.2	28836	13.762	14.606	10.8549453	0.0000247	0.467
 0771	 119.8	43068	15.187	15.809	2.1516296	0.0000023	0.235
 0772	 126.1	67562	15.345	16.041	3.0735288	0.0000029	0.398
 0773	 125.2	36304	15.049	15.823	4.1847931	0.0000114	0.337
 0774	 121.8	25803	14.826	15.485	3.1233001	0.0000177	0.179
 0775	 123.1	16250	15.470	16.143	1.8634008	0.0000061	0.155
 0776	 126.2	65398	14.061	14.758	6.8937966	0.0000062	0.547
 0777	 124.4	26690	15.327	15.980	2.9979476	0.0000043	0.461
 0778	 119.7	54649	15.354	16.084	3.0904175	0.0000015	0.491
 0779	 119.8	43076	15.520	16.247	2.5607125	0.0000014	0.567
 0780	 123.4	14441	15.045	15.917	3.8269256	0.0000143	0.630
 0781	 126.4	24727	17.216	17.893	0.6271918	0.0000009	0.244
 0782	 125.3	18134	16.030	16.565	1.1350894	0.0000051	0.272
 0783	 126.4	55257	15.342	16.098	3.3859171	0.0000078	0.298
 0784	 119.6	54247	16.427	17.023	0.9188286	0.0000009	0.161
 0785	 120.8	38105	15.205	-99.99	3.5669132	0.0000155	0.415
 0786	 120.6	8721	17.015	17.731	0.6843148	0.0000017	0.155
 0787	 119.6	7770	13.215	14.140	17.5205420	0.0002978	0.553
 0788	 124.2	10274	15.353	16.041	3.0045369	0.0000045	0.543
 0789	 126.1	67576	14.869	15.489	2.7759930	0.0000035	0.261
 0790	 123.1	16333	16.338	17.019	1.4924722	0.0000019	0.309
 0791	 125.1	41371	15.505	16.185	2.8083690	0.0000035	0.478
